place_id,author_name,rating,text,city
ChIJNYrg38UsDogRP1lxJuC05hw,Laura Lynn,5,"I was lucky enough to grab a spot at the bar without a reservation. (I definitely recommend getting one though.) The staff was accommodating. But that food though. There was a bit of a wait (it was a busy brunch service), but everything came out hot and tasted great.
Next time I'm in Chicago, I'll make a dinner reservation and try some of the wines on their decently varied list.",Chicago
ChIJNYrg38UsDogRP1lxJuC05hw,Kai DeBus,5,"Did you know that this Michelin guided restaurant has happy hour? It does! No reservations necessary. The chorizo, hummus, cod dip, and fresh bread were all affordable and delicious. Wine and cocktails are also offered at a reduced price. It’s a win-win!",Chicago
ChIJCQKeF7osDogRXujVV3cHa_Y,Virginia Brown,5,"Don’t skip out on this place, and definitely don’t skip out on the chicken.  Whoever is making the decisions back there is doing something very right.  The garlic mashed potatoes were immaculate—smooth, creamy, flavorful, and buttery.  The chicken was cooked to absolute perfection, with juices oozing out.  The flavor was spot on and the pan sauce complimented the chicken wonderfully.  Only thing is the broccoli rabe was incredibly bitter, nearly inedible, so I suggest swapping out that vegetable.  The tomato basil soup was to die for, and if you get the martini, ask for blue cheese olives, because those olives were amazing.  Seriously, this place is legit!  They even had gluten free pasta for my husband.  The chef back there KNOWS what they’re doing.  Incredible food.  And I’m definitely a food snob.  Bravo!",Chicago
ChIJCQKeF7osDogRXujVV3cHa_Y,Thomas Trala,5,"I went here for dinner twice while staying next door at the hotel. Both meals were excellent in terms of quality, portions and flavor.  I was staying at the hotel for the Chicago Marathon and having an Italian restaurant next door was just perfect! The staff was wonderful, making great small talk, learning more about me since I was visiting and giving great recommendations of things to do around the hotel area. They had a special ""carb load"" menu for the night before the Marathon which just showed me how much they cared about the visitors and what was needed. This will be my place to go whenever I come back for the marathon or any other activity in Chicago!",Chicago
ChIJCQKeF7osDogRXujVV3cHa_Y,Buck Williamson,5,"New owners & new chef and oh my, amazing food! The staff is on point and the atmosphere is luxurious without feeling too stuffy. They are currently doing breakfast, lunch, and brunch on the weekends, so looking forward to seeing what this chef brings to the table once they get back to doing dinners.",Chicago
ChIJCQKeF7osDogRXujVV3cHa_Y,Leo 263,3,"Server was amazing! He gave nice recommendations for drinks and food. Food was good. My only issue with the place was the rude greeting. The hostess or manager (not sure what her position is) was very rude. I entered the restaurant, there was no one at the host stand, I saw my friend seated and walked towards our table. I crossed paths with the hostess/manager and instead of saying hello or asking if she could assist, she spouted off a nasty comment. I felt attacked. Aside from her, my experience was a good one.",Chicago
ChIJCQKeF7osDogRXujVV3cHa_Y,Crystal Fields,5,Great experience. The staff was awesome. The atmosphere was perfect for date night before going to the theater. The food was exceptional. I definitely recommend pasta. It was light and delicious. Dessert stole the show.,Chicago
ChIJqfIkY60sDogRMP2otSWdKJA,Pooja Patel,4,"I’ve been to Quartinos a handful of times, and the food is always consistent - all the food is pretty good, but nothing special. The Penne Alla Vodka, Eggplant Parmigiana, and mushroom pizza are my go-to. This place is open pretty late, so it's an excellent place to eat post-games! I’ve been here for a few birthdays, and they can host large parties, which is nice!",Chicago
ChIJqfIkY60sDogRMP2otSWdKJA,Vashti Faust,5,"We went to Quartino’s as a birthday dinner. I will admit, our experience didn’t start off great. We had an 8:30 reservation and had to wait about 35 minutes to get sat. We couldn’t sit outside due to a lack of servers I believe. Inside was very hot and loud, but that’s expected for an open kitchen layout on a Saturday night.

We got sat and could immediately notice our server, Julian I believe was his name, just got several tables all at once. The manager came over and was nice enough to get us started with drinks and explain the menu while we waited. We ordered a TON of half portions. It was so much food and every dish was better than the next. I highly recommend the slider, gnocchi, clams, and mussels.

Julian was absolutely fantastic. He made sure to constantly check up on us and even brought us over a little birthday sorbet (without singing thank god). Definitely will be requesting him out next time back in!",Chicago
ChIJqfIkY60sDogRMP2otSWdKJA,Julie Dazzle,5,"This place surprised me!!! Amazing, good quality, family style Italian food! The place is very charming and the staff is very kind. They take true care of you when you’re there. Bread with Olive oil, Parmesan and balsamic to start and the food just got better with time. The food comes out as it’s made and it is all fresh ingredients and hot! Added bonus being the food being very affordable and generous portions- again family style. We ordered 3 dishes and a drink and payed around $50 for everything- TOGETHER! would highly recommend and will be going again on my next visit!!",Chicago
ChIJqfIkY60sDogRMP2otSWdKJA,Sue Saarks,5,"Not pretentious at all.  Staff seem to like their job and enjoy the customers. Great food, awesome atmosphere.  Waiter was very helpful and kind. 💕  Highly recommend.

And the pizza is amazing.  Or so thinks my husband.

And the salad with goat cheese and shrimp was spectacular.  So tired of frozen rubbery shrimp.  This place actually serves fresh shrimp and a great salad.

We were 5 days new to Chicago. Glad we found it. This place will spoil you and other places will pale in comparison.",Chicago
ChIJqfIkY60sDogRMP2otSWdKJA,Lisa Whalen,5,"My husband and I traveled to Chicago for the holidays and decided to treat ourselves to a nice dinner. We are pasta lovers, so my husband booked a table at Quartino. The sign outside made it look a bit like a liquor store, and my eyebrow went up, wondering what the quality of food would be. The place is obviously popular, given that it was packed. They cram a ton of seating in the space, which made it challenging to get around, but curiously, it didn't detract from the experience. It was a well controlled hustle and bustle, like a large family trying to gather everyone together. Abbie was our server, and she seemed knowledgeable about the history of the restaurant and the food. She was very friendly and took the time to chat with us despite being busy with several tables. The portions were just right, which I appreciated because many Italian places in my experience sacrifice quality for a humongous plate of mediocre food. We started with the polenta fries, mortedello with pistachios, and gorgonzola. The meat and cheese came with candied fruit and an apricot spread, which were delicious. Our entrees were a bolognese and an Australian strip streak with broccolini. The steak was a perfect medium. The pasta was light, airy, and came with just enough sauce. Everything was super fresh and looked good enough to eat. We should have shared a dessert, but as usual, our eyes overruled our stomachs. I thoroughly enjoyed a coppa alla banana, and my husband devoured the hot chocolate cake. Either of these was enough for two people to share without a fight ensuing. We would definitely recommend Quartino and will likely be back for another visit.",Chicago
ChIJAdXyvrssDogRfPeijP0aa1k,Hifsah Ahmed,5,"If you’re looking for an upscale restaurant to come with coworkers after work, celebrating a big occasion, hosting an event, or simply catching up with friends, I believe Roanoke is the spot for you!

The list of food we ordered include: French Alexander, Boss Lady, Buffalo Cauliflower, Roasted Salmon, 14oz NY Strip Steak and ended with Chocolate Lava Cake! I can say everything was absolutely wonderful but the Buffalo Cauliflower was the best part of the dinner for us. I’ve tried this dish in other restaurants and it never tasted exactly like chicken wings, but this did! I was amazed!

The service was terrific! We had Leo as our server and he did a fantastic job helping us decide, giving us suggestions, making great pairing choices. I highly recommend asking for him if you could!

The ambiance and atmosphere gives you upscale and bougie. You could pass wearing something casual but you’ll fit right in wearing formal wear. There were people of all ages and occupations, and the dark vibes, and fireplace interior made everything perfection.

10/10 I’d come back again!",Chicago
ChIJAdXyvrssDogRfPeijP0aa1k,David Lee,4,"Pretty good food in a moderately upscale looking restaurant in the downtown of Chicago. There are tables and booths but might be good for smaller groups (8 or less). There’s some steaks, seafoods, plenty of sides and delicious sweet desserts.

Food
I came with my coworkers for a team dinner so I had the chance to try a variety of sides along with the seabass I ordered for myself. First off, the fish was pretty good and the meat was soft and not dry. Bones were not a concern and overall enjoyed the dish.
The burrata was excellent and trying the jam over the bread is a must.
The fava bean hummus appetizer was good as well and is something to get if you like hummus.
The meat and cheese board is nice to pick at but nothing too exceptional about it.
We got the hearth oven mushrooms but that wasn’t very popular at the table and we ended up not finishing it.
The brussel sprouts were well cooked and pretty good.
For dessert we had the panna cotta and the apple cobbler and I thought that they were both very good. The panna cotta flavors can be different depending on the season.

Atmosphere
The interior looks upscale and is very organized and clean. I did find the tables to be a little low though. The noise level was not too loud for on a Thursday evening and I could hear people across the table. Good place to come celebrate or just have a nice dinner.

Pricing
The prices are average for this type of upscale restaurant, but a little bit more expensive if you had chosen to get these foods at a more casual place. The price was worth the food.

Service
I have mixed things to say about the service. We had made a reservation for our group of 10 people but when we arrived they had tried to seat us at 2 separate tables for our team dinner. We didn’t request this but then eventually they were able to accommodate us and seat us all together. Otherwise, the service was good and taken care of promptly.

Other",Chicago
ChIJAdXyvrssDogRfPeijP0aa1k,Valshae Alt,4,Most of my food was warm except for the tomatoes for some reason. The food arrived quickly. A cozy place that fits lots of people,Chicago
ChIJAdXyvrssDogRfPeijP0aa1k,Amanda,2,"Literally awful! The main restaurant looked so fun and pretty and lively. We made a reservation but were sent up a narrow staircase to what is basically a hotel lobby. Dark, bland, and uninviting. Sat next to a dark room and a table full of kids who ran around and were loud and disruptive. Our waiter was MIA 90% of the time. Our food came out cold. I got the Buffalo cauliflower and it was super cold and soggy - I mean COLD, and unappetizing. I wanted it to be reheated, but again, our waiter was nowhere to be found. By the time I was able to ask for it to be heated up, everyone else was about done eating. Our drinks remained empty and our water, gone. Literally couldn’t get WATER. Come on. Only thing I enjoyed were the biscuits. Would not recommend AT ALL.",Chicago
ChIJAdXyvrssDogRfPeijP0aa1k,Steve H,5,"Excellent burger and fries.

I took my business colleagues from out of town here for lunch and everyone thought the food was really good.  I had the burger and fries and my colleagues had a fried chicken sandwich and a reuben sandwich and all were good.

The ambiance and style of the restaurant is dark and cozy and seems like it would be a good place to take someone for a few cocktails.",Chicago
ChIJ78NyRsUsDogR6AqyYoPrts4,Nicholas P,5,"No reservations. First come first serve. When we came we were seated right away by the kitchen. Does it live up to the hype and is it the best burger I ever had in my life? No not really because I’ve had a lot of burgers in my life. It is however a really great burger and I would get it again if I was in the area. Prices are fair because quality was great.

-Double cheeseburger with bacon and egg 5/5
-crispy fries 5/5",Chicago
ChIJ78NyRsUsDogR6AqyYoPrts4,Peter Farejowicz,5,"Au Cheval is another Chicago icon slinging out it’s popular gourmet burgers and fries. Been meaning to try this place for so long and finally had a chance to visit.

I ordered the go to of many people which is the single cheeseburger but added the egg and bacon on top. Don’t be confused, the single is actually a double and the double is actually a triple so plan accordingly. The meat was well prepared but the extras of egg and bacon really made the burger. The bacon was thick cut and seasoned perfectly. Everything melted in your mouth. I’d definitely eat this burger again but be aware, it is pricey so it’s definitely a splurge compared to something like In-n-Out which tastes equally as delicious.

Service was fantastic. Our waiter was great and even brought us an order of fries with egg and sauces on the house that we didn’t order so I was impressed.",Chicago
ChIJ78NyRsUsDogR6AqyYoPrts4,Alicia Llorens,5,"This was the best diner experience I’ve ever had in America. Elevated diner food with no fuss, amazing taste and even better service. The rim on the Bloody Mary with dry garlic is to die for! The burger is juicy, tasty, super soft but firm bun, the bacon is just extraordinary and the egg was cooked to perfection. I was so full but couldn’t stop eating the hash brown… like, amazing. And dessert was just gluttony but absolutely worth it. I ended up sharing with someone sitting next to me and our server Spencer said it was on the house! Like, 10/10 experience!

The only but is the line system at the entrance door is a bit confusing and everyone is jamming at the entrance which I found a bit overwhelming.",Chicago
ChIJ78NyRsUsDogR6AqyYoPrts4,Prateek Madhikar,5,"Wow, incredible food. The burger, the bone marrow, the bacon, the fried chicken, and the dessert were all 10/10 for me. I'm normally quite critical about the food I pay for and I would 1000% come back here for these items.

Our server, Jenny, was incredible as well as she shared real opinions and recommendations with us.

Come here, it's more than worth it.

Only thing I'd change is the volume of the music as it's a bit too loud 😬",Chicago
ChIJ78NyRsUsDogR6AqyYoPrts4,Eva Yang,5,I've heard for a long time about the greatness of the Au Cheval burger.  Today was the day to give it a try.  My friend and I arrived at the restaurant 1 minute before it opened and there were half packed. We got a table under window. We had a very good experience. Burger and fries were really outstanding! The staff's service and their attentiveness also made the experience great. Highly recommend eating here! Loved my meal here and will happily return. Next time will be trying the fried chicken.,Chicago
ChIJqZzpGassDogRkgZAkUs4koM,Valenthyna Milian,5,"I am from Miami, Florida and I Absolutely LOVED this place. The atmosphere, the service, and the food was phenomenal. I booked the restaurant for my anniversary and it was an amazing experience. I would definitely come back in a heartbeat ♥️. Thank you guys for making my anniversary very special.",Chicago
ChIJqZzpGassDogRkgZAkUs4koM,Dayana Gschechowiak,5,"I love The Albert. I travel a lot and stay in many places throughout the US. And this restaurant within the EMC2 Hotel is a hidden gem. The restaurant staff is amazing, especially Elizabeth, she was brilliant. And the food is fantastic! I was able to enjoy breakfast everyday in my six day stay at the hotel. I usually go out for breakfast to different places but this time I didn’t feel like it. But the real highlight was dinner. I suggest ordering many different plates to share, because you really want to try it all.",Chicago
ChIJqZzpGassDogRkgZAkUs4koM,Melissa Rivera-Sanchez,5,"The Albert is an amazing place to eat , have a conference or just gather for a drink  .It’s ambiance , pleasant atmosphere, delicious foods you can’t go wrong with .The food we got to experience during the week we stayed and is just robust with flavors in your mouth that you won’t want to end . Their staff are very helpful and pay their greatest attention to your needs .Elizabeth and Kay were so sweet and such professionalism in their art of dining and serving . If you’re thinking about going to the Albert … don’t think just go !!! You too will be pleased .",Chicago
ChIJqZzpGassDogRkgZAkUs4koM,Rigo,5,"This was my first time here and decided to sit at the bar to have a couple of drinks. Service was great and I recommend ordering a Margarita. I wish I would've tried the food though. Overall, it's a classy spot and would visit again.

Photos below:
1. Margarita
2. Shot
3. Bar view",Chicago
ChIJqZzpGassDogRkgZAkUs4koM,Steven Van de Paer,5,"When in Chicago, my preferred place for bereid ‘the Albert’. Delicious food, well presented with eye for detail.
The staff is just amazing. Very friendly, happy-to-be-here attitude. They recognize you, always take the time for a small chat. It just feels like ‘coming home’.
Well done to the whole team. You definitely deserve 5 stars!
Until next time! 😁",Chicago
ChIJ5a8ra6QsDogRENtJLAp40AE,Raymond Lim,4,"Our party of 4 was seated in the covered outdoor area, as it was packed in the dining room.. they're doing well!

We all had burgers, 2 classic 2 venison, and they were fantastic!! Fries were very nicely cooked, crunchy.

Excellent food and good service. Will return for burgers.

Highly recommended",Chicago
ChIJ5a8ra6QsDogRENtJLAp40AE,Sarah,5,"We walked in off the street while on a one-day trip to Chicago to celebrate our Anniversary. Had no idea we were going to be treated to such a great meal, service, and atmosphere. Friendly staff that know how to read a table. The staff exuded pride in the establishment and their work.

The building is stunning and the decor is rich and warm. The heated patio was perfect for brunch. Location is absolutely prime!

I ordered medium-rare steak with my brunch which did come out a bit too medium for my preference. I do not mention this as a complaint... more of a tip for you rare steak lovers out there! It remained tender and juicy and I enjoyed it despite the temperature.

We recommend the Duck Poutine. 👌 👍 Fantastic coffee.",Chicago
ChIJ5a8ra6QsDogRENtJLAp40AE,Alicia Llorens,4,Elevated pub food and lively atmosphere. I really enjoyed the bison tartare but the bread it came with was a bit too heavy for my likes. The curry was super tasty although had a disproportionate amount of potatoes compared to other veggies. The prawns were super fresh and well cooked. The rice was a bit bland. Service was attentive and very quick.,Chicago
ChIJ5a8ra6QsDogRENtJLAp40AE,Prachi Deo,5,"Nice ambience. We went here for our anniversary dinner and it was perfect. The menu is small but thoughtfully crafted.  The only recommendation would be to place your tables a little socially distant,  which was missing.  Overall good dining experience at The Gage.",Chicago
ChIJ5a8ra6QsDogRENtJLAp40AE,Derrick,5,"Ivan was our server and host. He did a great job communicating the food items and service was spot on!

My wife has a salt issue and cannot have cannot have much salt as it is a medical issue. It's always a challenge to find a restaurant who can accommodate her.  The restaurant was fully packed Saturday night during taste of Chicago.  You could tell they were struggling as they probably didn't plan on having a full house as they did.

Lisa's fish came out with salt accidentally.  Michael didn't hesitate to make things right and really impressed us. It was our first time here we will definitely come back.

It is a beautiful cozy restaurant with amazing food and specialty drinks.

Thanks Michael and Ivan!",Chicago
ChIJReajl7EsDogRe-JWhrT51uw,George Krizanovic,5,"Really nice bar restaurant. Excellent food. Typical downtown pricing, not too bad. I felt you could dress casual or dress up. The service was excellent. This visit I just had a chopped salad. I know it's just a chopped salad but wow it was probably the best salad I ever had in my life! Kind of ridiculous to get this excited about a chopped salad but it really was THAT good. I'll be going back.",Chicago
ChIJReajl7EsDogRe-JWhrT51uw,Dustin Jones,5,"Bigger then expected. Big bar, nice vibe inside. Simple outdoor seating. More concentrated inside but either would work. First floor access. Food was good, service was good. Would go back. Menu simple but mixture of dishes, and good dessert. Spaghetti was great.",Chicago
ChIJReajl7EsDogRe-JWhrT51uw,Andrew Thornton,4,"Had a really great lunch at Siena Tavern last week.

Food was mostly winner after winner. I started with the Octopus which is maybe the best dish I had on my trip. At least up there. Stunning to eat and to look at.

My wife had the coccoli which were beautiful. Hard to go wrong with prosciutto.

I followed that with the gnocchi which was awesome. My wife had the mushroom and truffle pizza which was also great.

The one big let down were the bomboloni for dessert. Super dense and just not great. I mean, they're fine. It's fried dough, it's going to be fine, but we were not impressed. Of the sauces that came with it only the caramel was great though my wife liked the chocolate more than I did.

Drinks were excellent. My #4 was a winner and my wife loved her espresso martini.

Decor was great. Service a bit weird. Very friendly and helpful but not overly present including when drinks got low. Also started out by asking about our familiarity with Top Chef and if we knew who Fabio was. When we said we did we got a bit of a spiel about his time on the show and how great he is.

Which was weird, especially when we'd just said we knew. We watch the show. Knowing him is part of why we were there, and it was near our hotel and made a convenient lunch. I don't mind it being acknowledged, but the little spiel felt awkward. Not a huge deal. It didn't go on that long or anything, but an awkward start to the visit.",Chicago
ChIJReajl7EsDogRe-JWhrT51uw,Melina Walker,5,"Came here for a nice dinner with my coworker and she ordered the Burnt Pepperoni Pizza and I ordered the Rigatoni Alla Vodka and OMG! It was so delicious. The Burrata was seriously the best part about it. Our server suggested mixing it up with the pasta for taste and wow!

I cannot wait to travel back to Chicago to eat here again!",Chicago
ChIJReajl7EsDogRe-JWhrT51uw,Bianca Shaw,5,"Honest review, came with my family, table for 10 on Mother’s day. My family had a great time. The hospitality and experience was 10/10. I made a specialty pasta 🔥smokey old fashioned was great. I didn’t try the pizza but the kids didn’t like it lol. My sister had a hair baked into her lasagna. Fortunately she didn’t eat too much, another was brought out, the waitress and manager handled it professionally and were accommodating. Our waitress made the experience pleasant. Con: Parking on a busy day there is no valet. Otherwise would recommend.",Chicago
ChIJs5nGOawsDogRCcgSUFxTLYQ,DearSelinaLove,5,"I went for my birthday a few months ago after receiving their email wishing me a happy birthday. I seen Banana’s Foster (my favorite) so I had to go!!! 😍 I had the Lobster Tacos🦞🌮 and Cesar Salad. A few weeks later I seen an Instagram post saying they plan to close January 14, 2024 🥺😢. This is the second time I’ve taken myself on a date here. I’ll try to find the pictures from when I went the first time. I hope they reconsider and stay open🥺. I enjoyed the live music with the piano and the lovely artists that come and sing.",Chicago
ChIJs5nGOawsDogRCcgSUFxTLYQ,Drizy L,5,"Words can not describe how amazing my experience was at Eddie Vs.
Meredith the host is so amazing.
Ericka our server was also very delightful!
I made reservation for my brothers birthday and they exceeded my expectations! 10/10 would recommend this place.
Menu has sooo many options!
cocktails were also amazing!!",Chicago
ChIJs5nGOawsDogRCcgSUFxTLYQ,Jacqueline Chen,5,"We cannot thank the Eddie V's team enough for their time, effort and outstanding service for our recent business team dinner. Every member of the team was incredible - friendly, helpful, flexible and extremely professionally. The entire booking process with our requests and changes took nearly a month and was executed perfectly from start to finish.

Judie went above and beyond to help us with the challenging arrangements posed by our organization. She was patient and thorough. We took up so much of her time and had some unconventional payment requests but she helped us work through them. She dealt with many iterations of changes and even helped us with the flowers at the last minute and they were perfect. There are too many details to cover but let me say, she left no detail unattended! We must’ve had over 30 phone calls! She was truly outstanding and we could not have done it without her.

Also a shout out to Sarah for being open, flexible and so professional. She helped with a lot of the behind the scenes requests and also made sure the evening was smooth for us.

Please also thank our servers. They were both swift and attentive.

The food and drinks were great too! This place is perfect for a business team dinner but equally enjoyable with friends and family.

We will definitely recommend Eddie V's Chicago to our friends and colleagues!",Chicago
ChIJs5nGOawsDogRCcgSUFxTLYQ,Fran Puleo Moyer,5,"We came for our anniversary, and had the best experience! We had blue point oysters, the crabcake was phenomenal, the Seabass- better than lobster- and scallops with stuffed shrimp. Just when we thought we couldn’t eat anymore, They surprised us with a dessert sampler and champagne. Our waitress, originally from the Cleveland area, was attentive, and very friendly. They had a trio playing live music, which made the evening that much more special. Will definitely come back again!",Chicago
ChIJs5nGOawsDogRCcgSUFxTLYQ,Diana Reynolds,5,"The ambiance is infused with darkness and romance. The atmosphere is heightened by the presence of live music, alongside the soothing hum of conversations and the gentle clinking of utensils and dinnerware. Above all, our waiter exhibited impressive expertise regarding the menu, and the food itself was nothing short of delightful.",Chicago
ChIJ5x1j00EtDogRy59iMkDkmBY,siewyin Yinng,4,"Excellent shareable dishes. Each dish with its unique  flavorfulness.

Service was great as well!  Servers changed your plates and silverware after each serving.

Open kitchen and great cocktail bar service.

Relaxing fun atmosphere.

Street parking was easy to find for an early dinner at 6.  Also, great area to walk around after lunch or dinner.",Chicago
ChIJ5x1j00EtDogRy59iMkDkmBY,Chris O.,5,The atmosphere is great.  Love all the live hanging plants. The service was excellent and the food came out super fast. Almost as if the dishes are already prepared before you even order. We had 2 risotto dishes and they were exquisite.,Chicago
ChIJ5x1j00EtDogRy59iMkDkmBY,Maxwell Krem,5,"I would describe this as a Mediterranean tapas restaurant, perhaps some fusion between Croatian and Italian. But it also feels like a farm to table experience.

They excel at all their dishes, but the seafood and veggie/salad dishes are spectacular! You likely need a reservation or anticipate having some wait time. It definitely gets crowded, and you might have to sit at the bar, but any spot in the house is worth it. I enjoyed watching activity in the kitchen.

The 4% surcharge on the bill, however, is a bit annoying. They should just increase the prices. I think people will gladly pay for the quality of the food.",Chicago
ChIJ5x1j00EtDogRy59iMkDkmBY,Emil Walleser,5,"Managed to snag a last minute reservation on a Wednesday night. One thing you notice right away is the smell pleasantly drifting from the open kitchen into the dining room. The staff was attentive and shared some amazing suggestions.

The fritters were great start with a pesto aioli that was whipped into an almost cloud like texture. The tortellini had an exceptional texture with a nice balance of spice and savory flavors. Squid ink risotto was another beautiful dish with complex flavors.

Rose Mary lived up to the hype and I would say we will be back again soon, but that would require there to ever been an open reservation (4.7/5)",Chicago
ChIJ5x1j00EtDogRy59iMkDkmBY,Chase Wiggs,5,"I had a fantastic experience. Great service and cocktails. We had the zucchini fritters, Burek, tuna crudo, tortellini djuvec, beef cheek gnocchi, and pork ribs. Everything was very good- my favorite bites were the beef cheek gnocchi and the tortellini djuvec.",Chicago
ChIJpdvW2rMsDogRmOSgw59PVdo,Rudy Camacho,5,"I went to Sunda last night with friends and family and had the best time! The ambiance was great, the food was insanely delicious, and the service was outstanding! We ordered so much food and it was all delicious. My favorite was “the great white” sushi, the uni, the adobo pork belly, and the ny strip lollipops. The wine we ordered too was very delicious and smooth, highly recommend—it was a cab called Napa Valley QUILT. Our server Nolan was awesome and provided a level of service out of this world—he made the experience so enjoyable and engaged with us a lot which we loved! We’re very grateful for the awesome experience we had. I highly recommend treating yourself to a great evening out to Sunda!",Chicago
ChIJpdvW2rMsDogRmOSgw59PVdo,Chelsey Jordan,2,"First time going and it was a bit of a disappointment. We ordered: Brussels, oxtail potstickers, spicy tuna sticky rice and 50/50 bao buns (eggplant and chicken).
The Brussels were a good flavor 8/10
Spicy tuna sticky rice was decent but I’ve had better 6/10
Both bao buns had no flavor at all 4/10
Oxtail potstickers were dry 4/10
We also ordered wine and two cocktails which were standard.
All in all the ambiance was nice, service was decent but the food was not worth the $175 bill. I’d rather try a new spot than visit there again",Chicago
ChIJpdvW2rMsDogRmOSgw59PVdo,Jess Delicious Living,5,The food was amazing. Great for gluten and dairy free people. My only fault is they didn’t clear our dirty plates for clean ones when we had multiple courses and they couldn’t split a check three ways.,Chicago
ChIJpdvW2rMsDogRmOSgw59PVdo,Brianna Gallegos,5,Brunch with the girls and we picked Sunda. I wished the brunch menu had more options. It was very small and didn’t have a lot of the things we saw online. We should have went on another day besides Sunday lol. But what we got was good! Just wish there was more to choose from.,Chicago
ChIJpdvW2rMsDogRmOSgw59PVdo,Max Hill,5,The food was delicious and our server was fantastic. It is setup similar to a NYC style place with close tables so expect it to be a bit loud. The Wagyu lobster roll was amazing!,Chicago
ChIJ40jWaNAtDogRe5p7qLoxrRs,Lauren Caponi,5,The Village was delicious. I had the Chicken marsala it was very good hot and moist. Huge portion had to take half home. My husband had the chicken Alfredo very good. Nice bread basket and house salads. Servers and bus boys did a great job. Beautiful atmosphere would go back for sure.,Chicago
ChIJ40jWaNAtDogRe5p7qLoxrRs,Sherri Taylor,5,"Excellent food, it was busy, yet when seated, you weren't aware of it. The tables were cozy and seemed somewhat private.  Loved the little ""rooms"" with tables.  I had the steak medallions with pasta and it was the best I have had anywhere!  We tried the seasoned potatoes and they were delicious too.  Would have been enough for a lunch.,worth it to eat here.  We will make it every time we come to Chicage!",Chicago
ChIJ40jWaNAtDogRe5p7qLoxrRs,Theresa Hoban,4,"The menu has changed since Covid so if you used to come here in the old days there are many dishes no longer on the menu. But the old Italian Village design remains the same and unmatched for its wonderful history. The lasagna, pasta, veal Marsala are all still delicious. It’s more casual than it used to be but service was excellent and portions huge.  After all these years it’s still a great place.",Chicago
ChIJ40jWaNAtDogRe5p7qLoxrRs,Gamer James,5,Had a nice lunch with my friend. The lady at the reception was super friendly. I am not used to italian food she took her time to explain us the menu. The food ambience was awesome. We had pizza and it was top notch.,Chicago
ChIJ40jWaNAtDogRe5p7qLoxrRs,Justin L. Williamson,3,"This is a fair place to go if you want some Italian food. While I ordered Root Beer and some weird, light liquid that tasted nothing like root beer came out, the food was pretty good, and the bread was amazing.",Chicago
ChIJ00KvtLwsDogR3GNih9CYiQs,Joseph Powell,5,Very good authentic style German food. The pork was great. It had a nice smoked flavor and the sausage was bold. The Wiener schnitzel was good as well with a buttery finish. The interior of the place had a very timely and old world feel to it. The different beers from the attached brewery are worth trying in one of their four beer flights.,Chicago
ChIJ00KvtLwsDogR3GNih9CYiQs,Anastasia,5,"I went to Chicago in April and I still think about that food sometimes. It is peak comfort food. Wraps you like a warm blanket after a cold rain. The food is what I imagine a grandma would cook (I don’t have a German grandma but I picture her cuisine just like that). I had most awesome soup, great cocktail and just enjoyed every bite. This doesn’t happen too often to me  but I  just fell in love with that place. Would want to go back to Chicago just to go there again.",Chicago
ChIJ00KvtLwsDogR3GNih9CYiQs,Dave W,5,Great place!  Authentic German food. Super cool atmosphere and history.  The entire Staff was exceptional.    Restaurant was clean and has so much history to it.  Def recommend it was phenomenal!!  Def recommend getting reservations as well it was packed when we arrived and when we left luckily we had reservations.   Great spot!!!,Chicago
ChIJ00KvtLwsDogR3GNih9CYiQs,William Duffel,5,Great dinner. First course was the bacon wrapped jumbo shrimp. Awesome. Great cocktails. Bread order came with 3 breads and a giant cheese crisp. I had the beef medallions rare with fingerling roast potatoes and grilled asparagus. Very good. Service was great and would definitely come back. Highly recommend. Beef was a tad chewy at rare temp. Probably grilled teres major medallions. Would eat again probably mid rare next time. My waiter was Christopher J and he did a great job.,Chicago
ChIJ00KvtLwsDogR3GNih9CYiQs,Bryan Riley,5,Such a unique restaurant with great story. We absolutely loved everything the ordered. My wife couldn't get over how moist the black forest cake was. My schnitzel was SO good and my son just loved the chicken soup. We all can't wait to come back to Chicago to come back to Berghoffs!!!,Chicago
ChIJHy_uxjQtDogREgbDgcjizn8,Irene Rico,5,"This is always my go to! Was there for my birthday. From the moment you step into the elevator the fragrance is so inviting! Everything is always great! Our server Luce was amazing, attentive,  has a great smile and personality! The drinks are all made with fresh juices which is a must in my opinion. The food is absolutely delicious. Fresh and so good. Love the atmosphere with all the natural light and music is top notch! Total vibe. You will absolutely be seeing us very soon! If you haven’t been you must.",Chicago
